USAF= 007026 , name=WXPOD 7026                    , country=AF , elevation=+7026.0
USAF= 259160 , name=ALEVINA (MYS)                 , country=RS , elevation=+0065.1
USAF= 259170 , name=ZAVYALOVA ISLAND              , country=RS , elevation=+0221.0
USAF= 259180 , name=DYUGUDYAKH                    , country=RS , elevation=+0015.0
USAF= 259190 , name=BRAT' EV (MYS)                , country=RS , elevation=+0012.9
USAF= 259220 , name=SHELIHOVA                     , country=RS , elevation=+0033.3
USAF= 259270 , name=BROHOVO                       , country=RS , elevation=+0005.0
USAF= 259320 , name=TAJGONOS                      , country=RS , elevation=+0030.0
USAF= 259410 , name=CHEMURNAUT                    , country=RS , elevation=+0014.0
USAF= 259540 , name=KORF                          , country=RS , elevation=+0003.6
USAF= 259550 , name=YEMET                         , country=RS , elevation=+0007.0
USAF= 259560 , name=APUKA                         , country=RS , elevation=+0005.0
USAF= 259640 , name=TOPATA-OLYUTORSKAYA           , country=RS , elevation=+0012.0
USAF= 260120 , name=SORVE                         , country=EN , elevation=+0002.0
USAF= 260270 , name=OSMUSSAR ISLAND               , country=EN , elevation=+0005.0
USAF= 260290 , name=PAKRI                         , country=EN , elevation=+0026.0
USAF= 260340 , name=NAISSAAR ISLAND               , country=EN , elevation=+0002.0
USAF= 260380 , name=TALLINN                       , country=EN , elevation=+0039.9
USAF= 260381 , name=PARNU                         , country=EN , elevation=+0047.0
USAF= 260390 , name=MUSTAMETSA                    , country=EN , elevation=+0070.0
USAF= 260450 , name=KUNDA                         , country=EN , elevation=+0003.0
USAF= 260460 , name=JOHVI                         , country=EN , elevation=+0075.0
USAF= 260490 , name=JOHVI ESTONIA                 , country=EN , elevation=       
USAF= 260500 , name=MOSCNI ISLAND                 , country=EN , elevation=+0006.0
USAF= 260570 , name=SILLAMAE                      , country=EN , elevation=+0016.0
USAF= 260580 , name=NARVA-JOESUU                  , country=EN , elevation=+0029.9
USAF= 260590 , name=KINGISEPP                     , country=RS , elevation=+0019.0
USAF= 260600 , name=LOMONOSOV                     , country=RS , elevation=+0002.0
USAF= 260630 , name=PULKOVO                       , country=RS , elevation=+0024.1
USAF= 260635 , name=SMOLNAYA                      , country=RS , elevation=+0018.0
USAF= 260636 , name=ST. PETERSBURG                , country=RS , elevation=+0004.0
USAF= 260640 , name=BEGUNITSY                     , country=RS , elevation=+0160.0
USAF= 260660 , name=PUSKIN                        , country=RS , elevation=+0063.0
USAF= 260670 , name=VOLOSOVO                      , country=RS , elevation=+0129.0
USAF= 260680 , name=DILITSY                       , country=RS , elevation=       
USAF= 260690 , name=BELOGORKA                     , country=RS , elevation=+0090.0
USAF= 260720 , name=SHLISSEL'BURG                 , country=RS , elevation=+0017.0
USAF= 260780 , name=LJUBAN'                       , country=RS , elevation=+0039.0
USAF= 260800 , name=KIRISHI                       , country=RS , elevation=+0026.0
USAF= 260810 , name=VOLHOV                        , country=RS , elevation=+0031.0
USAF= 260870 , name=BUDOGOSC                      , country=RS , elevation=+0054.0
USAF= 260920 , name=SUGOZERO                      , country=RS , elevation=+0091.0
USAF= 260940 , name=TIHVIN                        , country=RS , elevation=+0061.0
USAF= 260990 , name=EFIMOVSKAJA                   , country=RS , elevation=+0176.0
USAF= 261148 , name=MINSK 2                       , country=BO , elevation=+0204.2
USAF= 261149 , name=MOGILEV                       , country=BO , elevation=+0194.0
USAF= 261150 , name=RISTNA                        , country=EN , elevation=+0009.0
USAF= 261160 , name=KARDLA                        , country=EN , elevation=+0005.5
USAF= 261161 , name=KURESSAARE                    , country=EN , elevation=+0004.0
USAF= 261190 , name=METSKULA                      , country=EN , elevation=+0017.0
USAF= 261200 , name=HELTERMAA                     , country=EN , elevation=+0004.0
USAF= 261210 , name=SUTLEPA                       , country=EN , elevation=+0005.0
USAF= 261220 , name=RIGULDI                       , country=EN , elevation=+0003.0
USAF= 261240 , name=LAANE-NIGULA                  , country=EN , elevation=+0025.0
USAF= 261280 , name=VIRTSU                        , country=EN , elevation=+0003.0
USAF= 261340 , name=KUUSIKU                       , country=EN , elevation=+0052.0
USAF= 261350 , name=TURI                          , country=EN , elevation=+0065.0
USAF= 261410 , name=VALKE-MAARJA                  , country=EN , elevation=+0123.0
USAF= 261440 , name=JOGEVA                        , country=EN , elevation=+0071.0
USAF= 261450 , name=TILRIKOJA                     , country=EN , elevation=+0034.0
USAF= 261570 , name=GDOV                          , country=RS , elevation=+0040.0
USAF= 261590 , name=LYADY                         , country=RS , elevation=+0074.1
USAF= 261610 , name=OS'MINO                       , country=RS , elevation=+0054.0
USAF= 261670 , name=NIKOLAEVSKOE                  , country=RS , elevation=+0091.0
USAF= 261680 , name=LUGA                          , country=RS , elevation=+0104.0
USAF= 261790 , name=NOVGOROD                      , country=RS , elevation=+0024.0
USAF= 261840 , name=MALAYA VISHERA                , country=RS , elevation=+0061.0
USAF= 261880 , name=VEREB'YE                      , country=RS , elevation=+0116.0
USAF= 261960 , name=HVOJNAJA                      , country=RS , elevation=+0164.0
USAF= 262100 , name=                              , country=   , elevation=       
USAF= 262140 , name=VILSANDI                      , country=EN , elevation=+0006.0
USAF= 262150 , name=KURESSAARE-ROOMASSAARE        , country=EN , elevation=+0004.0
USAF= 262180 , name=SORVE                         , country=EN , elevation=+0004.0
USAF= 262260 , name=KIHNU                         , country=EN , elevation=+0004.0
USAF= 262270 , name=RUHNU                         , country=EN , elevation=+0002.0
USAF= 262290 , name=AINAZI                        , country=LG , elevation=+0005.0
USAF= 262310 , name=PJARNU-SAUGA                  , country=EN , elevation=+0008.0
USAF= 262330 , name=VILJANDI                      , country=EN , elevation=+0086.0
USAF= 262380 , name=RUJIENA                       , country=LG , elevation=+0012.0
USAF= 262410 , name=                              , country=   , elevation=       
USAF= 262420 , name=TARTU                         , country=EN , elevation=+0066.8
USAF= 262470 , name=VALGA                         , country=EN , elevation=+0066.0
USAF= 262490 , name=VORU                          , country=EN , elevation=+0083.0
USAF= 262580 , name=PSKOV                         , country=RS , elevation=+0046.9
USAF= 262640 , name=STRUGI KRASNYE                , country=RS , elevation=+0129.0
USAF= 262680 , name=DNO                           , country=RS , elevation=+0071.0
USAF= 262750 , name=STARAYA RUSSA                 , country=RS , elevation=+0025.0
USAF= 262830 , name=OKULOVKA                      , country=RS , elevation=+0176.0
USAF= 262850 , name=KRESTCY                       , country=RS , elevation=+0063.0
USAF= 262890 , name=VALDAJ                        , country=RS , elevation=+0219.0
USAF= 262910 , name=BOROVICI                      , country=RS , elevation=+0089.0
USAF= 262980 , name=BOLOGOE                       , country=RS , elevation=+0188.0
USAF= 263100 , name=STENDE                        , country=BO , elevation=+0070.0
USAF= 263130 , name=KOLKA                         , country=LG , elevation=+0005.0
USAF= 263140 , name=VENTSPILS                     , country=LG , elevation=+0003.0
USAF= 263180 , name=STENDE                        , country=LG , elevation=+0079.0
USAF= 263240 , name=MERSRAGS                      , country=LG , elevation=+0006.0
USAF= 263260 , name=SKULTE                        , country=LG , elevation=+0010.0
USAF= 263350 , name=PRIEKULI                      , country=LG , elevation=+0122.0
USAF= 263390 , name=ZOSENI                        , country=LG , elevation=+0180.0
USAF= 263460 , name=ALUKSNE                       , country=LG , elevation=+0193.0
USAF= 263480 , name=GULBENE                       , country=LG , elevation=+0143.0
USAF= 263500 , name=PYTALOVO                      , country=RS , elevation=+0082.0
USAF= 263550 , name=OSTROV                        , country=RS , elevation=+0055.0
USAF= 263570 , name=VILAKA                        , country=LG , elevation=+0093.0
USAF= 263590 , name=PUSKINSKIE GORY               , country=RS , elevation=+0108.0
USAF= 263780 , name=HOLM                          , country=RS , elevation=+0071.0
USAF= 263810 , name=DEMJANSK                      , country=RS , elevation=+0062.0
USAF= 263890 , name=OSTASKOV                      , country=RS , elevation=+0218.0
USAF= 263930 , name=VYSNIJ VOLOCEK                , country=RS , elevation=+0169.0
USAF= 263980 , name=KUVSINOVO                     , country=RS , elevation=+0244.0
USAF= 264030 , name=PAVILOSTA                     , country=LG , elevation=+0010.0
USAF= 264050 , name=VENTSPILS                     , country=LG , elevation=+0006.0
USAF= 264060 , name=LIEPAJA INTL                  , country=LG , elevation=+0004.9
USAF= 264140 , name=KAZDANGA                      , country=LG , elevation=+0095.0
USAF= 264160 , name=SALDUS                        , country=LG , elevation=+0112.0
USAF= 264190 , name=AUCE                          , country=LG , elevation=+0104.0
USAF= 264220 , name=RIGA                          , country=LG , elevation=+0026.0
USAF= 264225 , name=RIGA                          , country=LG , elevation=+0026.0
USAF= 264240 , name=DOBELE                        , country=LG , elevation=+0044.0
USAF= 264250 , name=JELGAVA                       , country=LG , elevation=+0009.0
USAF= 264290 , name=BAUSKA                        , country=LG , elevation=+0033.0
USAF= 264350 , name=SKRIVERI                      , country=LG , elevation=+0083.0
USAF= 264360 , name=ZILANI                        , country=LG , elevation=+0109.0
USAF= 264410 , name=MADONA                        , country=LG , elevation=+0251.0
USAF= 264460 , name=REZEKNE                       , country=LG , elevation=+0157.0
USAF= 264470 , name=MADONA                        , country=LG , elevation=+0133.0
USAF= 264560 , name=OPOCHKA                       , country=RS , elevation=+0099.0
USAF= 264590 , name=IDRICA                        , country=RS , elevation=+0139.0
USAF= 264620 , name=SUSHCHEVO                     , country=RS , elevation=+0108.0
USAF= 264770 , name=VELIKIE LUKI                  , country=RS , elevation=+0106.0
USAF= 264780 , name=PSKOV                         , country=RS , elevation=+0047.0
USAF= 264790 , name=TOROPEC                       , country=RS , elevation=+0187.0
USAF= 264870 , name=ZAPADNAJA DVINA               , country=RS , elevation=+0197.0
USAF= 264980 , name=RZEV                          , country=RS , elevation=+0196.0
USAF= 264990 , name=STARITSA                      , country=RS , elevation=+0186.0
USAF= 265010 , name=MAZEIKIAI                     , country=LH , elevation=+0066.8
USAF= 265020 , name=PALANGA INTL                  , country=LH , elevation=+0010.1
USAF= 265021 , name=SIAULIAI INTL                 , country=LH , elevation=+0138.0
USAF= 265030 , name=RUCAVA                        , country=LG , elevation=+0019.0
USAF= 265090 , name=KLAIPEDA                      , country=LH , elevation=+0007.3
USAF= 265100 , name=RYBACHIY                      , country=RS , elevation=+0001.0
USAF= 265110 , name=DONSKOYE                      , country=RS , elevation=+0010.0
USAF= 265120 , name=PIONERSKIJ                    , country=RS , elevation=+0007.0
USAF= 265150 , name=TELSIAI                       , country=LH , elevation=+0152.0
USAF= 265180 , name=LAUKUVA                       , country=LH , elevation=+0166.0
USAF= 265240 , name=SIAULIAI                      , country=LH , elevation=+0107.0
USAF= 265290 , name=PANEVEZYS                     , country=LH , elevation=+0058.3
USAF= 265310 , name=BIRZAI                        , country=LH , elevation=+0051.5
USAF= 265440 , name=DAUGAVPILS                    , country=LG , elevation=+0122.0
USAF= 265470 , name=DUKSTAS                       , country=LH , elevation=+0168.0
USAF= 265510 , name=DAGDA                         , country=LG , elevation=+0181.0
USAF= 265540 , name=VERHNEDVINSK                  , country=BO , elevation=+0132.0
USAF= 265650 , name=NEVEL                         , country=RS , elevation=+0150.0
USAF= 265660 , name=YEZERISHCHE                   , country=BO , elevation=+0171.0
USAF= 265680 , name=SHCHELOKI                     , country=BO , elevation=+0213.0
USAF= 265750 , name=VELKZH                        , country=RS , elevation=+0159.1
USAF= 265780 , name=VELIZH                        , country=RS , elevation=+0166.0
USAF= 265850 , name=BELYJ                         , country=RS , elevation=+0222.0
USAF= 265950 , name=SYCHEVKA                      , country=RS , elevation=+0200.0
USAF= 266000 , name=SILUTE                        , country=LH , elevation=+0005.0
USAF= 266030 , name=NIDA                          , country=LH , elevation=+0002.6
USAF= 266070 , name=SVETLOGORSK                   , country=RS , elevation=+0037.0
USAF= 266140 , name=SOVETSK                       , country=RS , elevation=+0037.0
